1,CAMPAGNE1-150414/08G.JPG,7,8,13.97997646,9.408731977,10.9958588,10.09137072,10.65516711,9.415095529,11.5918929,9.073876763,10.31284642,7.987456993,8.387233322,6.091787386,7.774040062,10.43594098,8.712639347,9.709476391,7.260106549,9.745148416,9.731380539,10.16120218,10.18305642,12.09211182,8.157992508,6.067269233,7.525232922,7.053267583,11.555383,0,7.077010666,8.532647157,9.822080039,9.847982141,8.180741326,9.977920107,9.814219065,10.38772012,10.57656676,10.57839748,12.69671675,9.186779443,8.644947968,8.785401329,9.438934648,9.583414512,9.361035854,10.93983031,10.11745374,11.31462979,10.22665293,6.859243081,13.29488938,3.450956469,10.03870852,10.06888782,9.851328139,10.09616632,10.96215058,11.45775807,10.12707448,13.01157529,10.26954021,9.389888647,11.22959277,10.36054077,9.472041526,5.988021288,8.657794806,8.552506633,8.676283739,9.481545647,12.16147762,10.93662307,10.7867242,10.13219989,10.32545291,7.711789084,10.05720145,10.76507833,10.75224007,9.55815178,10.40830294,11.13540781,10.27909752,9.769478813,10.1641771,9.80462649,10.66904664,9.918848729,10.15486876,10.28626013,10.63832598,9.896050182,11.75257577,9.550145201,9.824723983,10.15449596,11.55614026,10.10520704,10.8316758,10.38500581,10.29693515,11.06188016,11.24614813,10.16207773,9.46994352,12.19238442,9.908150003,10.50272139,10.57454479,10.97091992,10.66793047,9.5808783,9.883816735,11.45157322,9.915242365,10.45004904,11.43606617
1,CAMPAGNE1-150414/10D.JPG,9,10,12.37202324,8.367412361,8.328746157,7.124137228,7.398957613,6.723073488,8.410348802,7.144677034,9.244833563,5.399123578,5.653114125,6.657829892,6.877738386,10.74007402,8.027359458,11.909657,5.578075808,8.458659539,7.526444569,7.519555055,7.075700014,9.326067802,5.945496237,6.972949912,5.109623572,9.607668412,9.25870438,7.077010666,0,3.598746603,9.40597476,7.627687126,5.763297441,7.711664468,6.994738209,7.861623669,7.371884497,7.510797676,9.834063194,8.006672239,7.371193809,7.667268599,7.73246581,8.025639616,7.532391034,7.848131331,7.418175479,9.153944638,10.51867372,5.436145469,11.40982314,6.669955065,11.88624381,7.210751267,7.484151182,6.232712248,7.843626978,8.466763584,6.998811177,10.83766218,7.720012156,7.218363304,8.344154705,7.30878855,8.98268552,7.242797718,6.906906048,8.352380075,8.712453705,10.1777231,9.279156604,7.81821934,10.71257821,11.83854312,8.638083518,10.24781773,6.986455477,9.143313047,7.652724782,6.950135554,7.299956642,8.793345453,8.208912892,8.1002779,8.103929189,8.37520484,8.678673593,7.353085851,8.194683631,8.144094128,8.443846498,8.747018166,12.22647348,6.413191859,6.812129962,7.584736184,9.63829827,8.089653083,8.388827474,7.836509708,8.301546328,7.633151083,8.650147999,7.254080483,6.999471407,9.273789561,7.427848971,7.695591132,8.240030268,8.717568767,8.783558431,7.303546758,7.425415769,9.46230499,7.293086982,8.049707859,9.891671159
1,CAMPAGNE1-150414/10G.JPG,9,10,12.92097233,9.044076579,7.625861312,6.136054311,6.634736021,6.441623629,7.229585724,6.326375452,9.626663616,5.458314835,6.510460244,7.406330417,7.851975176,11.77196355,9.089746218,12.39684313,6.516257755,8.765594671,7.523713789,7.461099912,6.0203952,7.789581879,6.744681022,7.552515341,6.25009618,9.854672426,10.09073669,8.532647157,3.598746603,0,9.810624856,7.435395535,6.452778774,7.048053263,6.563775399,6.924849353,6.341441761,6.75101456,8.746498573,8.843218041,7.897766568,8.92879126,8.512159849,7.948425369,7.688869839,7.266242393,6.70809624,8.919434905,10.718801,6.107817088,11.32617787,7.518425866,12.87025053,7.839950792,7.098744299,5.972209644,7.156486666,7.595574804,6.364635371,10.04247898,7.969914536,6.660120797,8.279912307,5.640566658,9.132343106,7.084771042,6.764009519,8.186423312,9.151596879,8.415329658,8.311503333,7.196147797,11.68678092,12.20044954,9.296529065,10.73935954,7.249395976,8.933034852,6.595110714,5.91255932,6.441366806,8.452313495,7.87618769,7.966374615,7.90076403,8.476105196,8.557595913,7.542752406,7.998734771,7.870011789,8.231120709,8.804989135,12.79241277,5.623548375,6.100780973,7.118426077,9.223845635,8.121637408,8.641972927,7.528504001,7.847110841,8.61659805,8.22616405,7.060191418,6.807896927,10.2507576,7.125487134,7.662866075,7.951029206,8.327967267,8.11841886,7.507859529,7.624244134,9.266735523,7.530436621,8.208191309,10.02513699
2,CAMPAGNE2-101114/6342_101114_08D.JPG,9,8,16.42477791,10.87362741,6.269692057,6.987235561,7.29070465,5.304255204,9.664894185,10.08562861,13.10324479,8.191351518,9.913503992,10.5956686,9.76294397,11.24038136,11.04576885,12.18132606,7.912028947,12.97704415,5.407854191,6.196639935,7.885028477,12.05488028,8.429866099,9.455444001,8.826500338,11.39716273,14.35386201,9.822080039,9.40597476,9.810624856,0,6.377193882,10.5846192,10.27030661,6.733456889,7.888262189,7.742695024,7.976052149,11.43200706,11.26137854,11.06307888,12.16644804,12.30227385,3.524861942,5.823442374,8.624872837,8.195003804,12.66125349,14.46038923,9.269392509,15.69978026,10.09941312,14.90066473,6.723322755,6.72671517,8.421515753,8.824692866,10.59721604,10.04858742,15.86218951,4.939942391,5.621368354,8.273881136,8.05359261,12.78587319,11.65842932,8.593280185,12.44920813,12.49256378,14.23692175,11.0700552,8.585909195,15.03563833,14.6953451,12.91432834,13.50817412,6.291398642,5.788702126,8.338399817,6.890760776,9.721468932,5.7524178,6.323895706,3.398304071,6.430001019,2.178545632,5.853530936,5.144102687,6.03381098,5.356199313,7.140952257,2.278109718,5.710991607,7.049281804,8.386256409,6.086803439,7.957862281,4.039009118,7.243895519,5.606412964,7.063031947,8.514174244,7.105400221,6.538315536,6.751303741,9.649500688,6.818736177,6.514711466,7.045590435,6.149386394,7.235204525,6.785430872,5.920615696,5.841082206,8.934599013,5.919385276,7.104084238
2,CAMPAGNE2-101114/6342_101114_08G.JPG,9,8,15.30370431,10.48599836,5.209258642,4.46925996,5.044052146,3.878418785,6.756101933,8.687181507,11.10281294,6.784756533,8.536626717,9.592163796,8.631706613,11.56169332,9.829220261,13.2173331,6.505560842,11.53456861,3.747215035,2.073084168,5.214195781,10.3698485,7.817320997,7.884659271,7.45719329,10.98475284,12.52418691,9.847982141,7.627687126,7.435395535,6.377193882,0,9.842374545,9.151819747,4.256843903,3.318278163,6.315205756,6.484817295,9.400686146,10.69469888,9.521169116,11.63815417,10.8390018,4.705015903,3.743855448,6.141810673,4.950593585,11.25500408,14.67074536,7.504704099,14.16436748,9.768795989,14.55423236,4.992532185,3.434557288,5.850193898,6.462161649,7.487453493,9.183884761,14.06171037,4.849409826,2.103248726,5.713923447,5.479317477,11.97354959,10.39994979,8.627073226,11.5869216,12.37055693,13.18891389,8.411666675,6.4412687,14.69803988,13.9883106,12.46703966,12.92814914,4.403657987,4.260093465,5.408238863,3.810999063,7.186871232,4.842680137,2.323332634,5.097254445,1.393804214,4.664586656,2.463918061,4.823905136,3.466288359,4.176548557,2.257120596,4.938961532,9.641644915,4.635049169,5.698973177,4.926705283,4.113621539,4.515130873,2.965728875,5.021894432,2.456193001,5.128726059,3.284414455,4.758462409,2.940244236,6.401406091,1.627457785,4.038221639,2.26183203,4.769131482,1.971402385,3.102162031,3.55347538,5.012658356,4.756077837,4.246984046,4.709540001
1,CAMPAGNE1-150414/11D.JPG,10,11,12.14013665,8.299808009,9.886115104,9.243560124,8.979338378,8.94695468,9.892846924,8.312392415,10.21202928,7.022173531,7.143117843,6.881124144,7.653682206,10.21048411,8.688969448,11.29517437,7.035926041,8.73839874,8.86059384,9.720316323,8.57134806,10.40669773,7.593572038,7.980008683,5.300809322,10.76537422,10.29341753,8.180741326,5.763297441,6.452778774,10.5846192,9.842374545,0,9.869984723,8.680771687,10.39894036,8.506670626,9.072582156,11.19858437,7.439050094,8.184733125,7.868890101,8.863801414,9.34116367,9.889178335,9.49268339,9.295023231,7.780099618,10.32567981,6.565833464,11.81930493,7.452918524,11.73562812,9.794906786,10.11990981,8.788571327,9.213124266,9.999990775,7.330233718,11.46673039,9.827806821,9.315949482,10.64370843,8.819677601,7.431798038,8.169039784,5.686065409,7.896216054,6.287868953,11.0695426,10.66646102,9.339401142,7.347701168,10.20700877,5.980668378,9.205893817,9.18390669,10.49706068,9.5372843,8.711449932,8.845699374,9.695445965,9.907288102,9.113504293,9.824495898,9.576401799,10.39650077,8.93630864,10.50177145,9.535767152,10.11516745,9.803007511,13.37871713,8.67611486,8.806187433,8.779377889,11.17883367,9.649020247,11.05361779,9.162104956,10.22191365,11.16834964,11.3655502,8.618297583,8.947712027,12.49243818,9.55898629,9.582477282,10.33950857,10.07419037,10.25740651,9.783082821,9.231667968,11.07194426,10.31448156,10.23975263,11.73895869
1,CAMPAGNE1-150414/11G.JPG,10,11,14.09008438,11.61747632,8.651052784,7.9802274,8.931703166,8.498953001,9.845730496,8.574914313,10.51905785,6.431072307,7.683793026,9.24245035,9.820707657,12.89323105,10.3950889,13.38909048,7.823814911,10.50556085,9.530895381,9.60625619,8.245555773,9.953235384,8.891623128,8.942607153,8.13598147,12.25777167,11.44159352,9.977920107,7.711664468,7.048053263,10.27030661,9.151819747,9.869984723,0,9.211501372,9.231655327,8.401213116,9.230887881,11.00664645,11.0179961,9.372821375,9.693611672,9.0651021,9.568766242,9.404467851,9.536392484,9.023460647,11.21794283,11.8296096,8.339126665,13.11253014,8.834564163,14.43259717,10.18992655,9.405299105,7.960491332,9.580082745,9.852923614,9.620207537,11.43162215,10.10843641,8.373593496,9.636658682,7.964834252,11.68575825,10.20637343,9.372538348,9.693542996,11.81541792,10.48393274,10.56388624,9.877561591,13.516647,13.20149402,10.64589447,11.70442325,9.281108553,9.922332268,9.194191668,7.666170235,9.336559618,10.25066135,9.542037296,9.527089646,9.634437002,9.358209618,9.749070501,9.359631766,9.611129062,9.179973239,9.843663658,9.230150031,12.17187947,7.915295253,8.416781392,9.063721004,11.04534168,9.534156276,10.22786314,9.45716027,9.66952474,10.76579519,10.26909394,9.093700167,8.530478566,12.25631269,8.689848345,10.10901291,9.95559622,10.07654756,9.996899418,9.230386781,9.481637133,10.37999565,9.777152033,9.791032791,10.67774932
2,CAMPAGNE2-101114/4630_101114_02D.JPG,10,2,13.85738152,10.16613951,4.994757159,3.937202331,3.534001415,3.99491041,5.271605691,7.795957618,10.97803309,6.491979686,7.958035606,9.462112294,8.84650433,11.50598178,9.388682766,12.63300526,7.069367519,11.81440888,2.33105352,4.038225315,4.203825667,8.746460736,8.418232192,8.639464835,7.550104788,11.19821949,12.24420313,9.814219065,6.994738209,6.563775399,6.733456889,4.256843903,8.680771687,9.211501372,0,2.877091808,5.413865076,5.204859127,7.689522256,10.42284554,10.40289689,11.3560557,10.98169363,3.75346183,4.129409623,4.988477466,4.694998317,10.62465325,14.09574318,7.937716423,13.93857172,9.847762632,14.64929178,2.908895472,3.439032382,4.684662961,4.700743138,5.836484277,7.955417127,14.03084486,3.331495639,3.453682258,6.008224047,4.975743969,10.9634606,9.807603359,7.426101125,11.59994177,11.34682817,12.35160736,6.463483511,4.783711174,13.86258774,13.77958575,11.74692064,13.21116888,2.274522802,6.278172358,5.151281343,4.272327224,5.880879839,3.197984472,4.528378214,3.609879182,4.718756388,4.563953683,5.13325717,2.518286398,5.059577684,3.266447861,4.47154403,4.747626212,10.96872735,4.300027577,4.955901927,2.378617089,6.342919813,2.956774386,5.882319904,2.048807402,5.000618922,5.327724633,5.700851235,2.841475262,3.735688816,6.369492029,3.477772368,2.963831023,5.124827582,3.764675594,4.570151125,4.694111741,3.593693145,5.175495206,5.030297866,4.562335459,6.989015848
2,CAMPAGNE2-101114/4630_101114_02G.JPG,10,2,15.02466384,11.2890832,5.497858163,4.433314292,4.523415336,4.193853584,5.757271718,8.148121309,11.35605273,7.024926558,8.577457519,10.48487674,9.360534447,12.57912772,10.44621227,13.55696738,7.612798106,11.88194122,4.224485462,3.430745704,4.737576728,9.406502806,8.863411174,9.06681483,8.384284036,11.71309493,12.16155255,10.38772012,7.861623669,6.924849353,7.888262189,3.318278163,10.39894036,9.231655327,2.877091808,0,6.411346226,6.203498261,8.530592309,11.35345324,10.44515622,11.98575211,11.45624677,5.067382491,3.825378306,5.923766038,5.292953909,10.92111536,14.58634133,8.230851679,14.22959858,10.12430727,15.05028825,3.874826504,2.251696997,5.361532642,5.889394536,6.641412574,8.856807054,14.00897702,4.395875007,2.444180496,6.72853705,5.481982434,11.92221323,10.03699715,8.845424138,11.96761718,12.81473407,12.56436013,7.321977908,5.878376037,14.95683799,14.09367056,12.82541255,13.62308335,3.905365691,6.745780011,6.154919203,4.527328636,6.459980156,4.273854163,4.561423921,5.685863966,4.261537401,5.913438997,4.565689836,5.057990547,4.043595248,5.149991209,5.109994474,6.022263725,11.32846683,4.981342154,5.747521738,4.124056838,6.805219483,4.969900716,5.348104989,4.231566416,4.857761817,5.76852546,4.427189699,4.488114575,3.955204608,6.706648391,3.200893206,4.34083854,4.343330845,5.509837105,4.71043984,4.656301733,5.119705791,5.909419751,5.11070296,5.513449065,7.405885923
3,CAMPAGNE3-020415/002B_020415_14D.JPG,10,4,13.52741452,10.0937409,4.967770143,4.240232416,4.024790034,5.322121174,5.564682299,7.475753793,10.43215168,4.943040221,7.041866987,9.492178281,9.190997631,12.34711526,9.626235958,12.56263564,7.045787727,10.85648323,5.862788927,6.482857884,4.483513445,7.188471813,8.220378598,9.441547039,7.838144247,11.61253373,12.00731431,10.57656676,7.371884497,6.341441761,7.742695024,6.315205756,8.506670626,8.401213116,5.413865076,6.411346226,0,4.121948643,6.160866657,10.46787251,10.20762734,11.43174778,10.57089857,6.188396623,6.491164045,5.076857847,5.090673842,10.0265507,13.83545703,7.505162395,12.90320509,10.10595769,14.86591219,6.428163071,6.558331469,4.261020888,4.938092302,5.822632803,7.468171565,12.39220388,6.645207529,5.556881583,6.468721422,2.747141889,10.7455571,10.28114127,7.577214902,11.45740701,11.62412432,11.73303485,6.655345065,5.203547415,14.29309117,14.16944271,11.46410206,13.1584628,5.977960469,7.446364606,4.46906784,3.785129463,4.634845693,6.973232861,6.531124622,6.06237141,6.451135765,6.345420247,7.06948851,5.909617124,6.474861081,6.077841841,6.8747219,6.689047685,11.77791297,3.338997959,3.422618915,5.406000452,8.034009383,6.327585541,7.642178552,6.250121965,6.892705127,7.716466403,7.444553371,5.752687731,5.66800721,9.502300674,6.083722597,6.531086766,6.534013135,6.987829077,7.13443926,6.381787146,6.260858756,7.421247484,6.582086773,6.884092982,8.92017207
3,CAMPAGNE3-020415/4630_020415_04D.JPG,10,4,13.91353505,9.916311429,5.572573555,4.096765168,3.301131674,4.32704796,5.092198755,7.96289741,10.71207376,5.913408216,7.522767488,9.634119862,9.282726044,12.77171796,9.193013653,12.55380964,7.707160911,11.49176977,6.100538063,6.432657794,3.055862153,7.029440107,8.729046958,9.206156354,8.470126673,11.52814586,11.92015238,10.57839748,7.510797676,6.75101456,7.976052149,6.484817295,9.072582156,9.230887881,5.204859127,6.203498261,4.121948643,0,6.013257918,11.09139262,10.05692373,11.50798238,10.81873443,6.363868755,6.367679455,3.205693684,4.072866868,10.58054925,13.92424479,8.244841637,13.44840093,10.20040854,14.63006344,5.755970282,6.233585277,3.977964775,2.564757944,4.751301676,7.561719492,12.63272982,7.047461702,5.567760266,6.111592446,3.144780785,10.77712093,9.853476517,8.063086545,11.40827799,11.483924,11.51541015,4.870793767,3.129684898,14.1185711,14.07192023,11.89169383,13.33814701,5.380895026,8.024734615,4.608146504,3.875968414,4.609622049,6.634593257,6.753581041,6.199416699,6.764016844,6.500294516,7.359206654,5.818823986,6.356935257,6.413103484,7.165673698,7.026157235,11.5729665,3.455475654,3.716028974,5.399811116,8.394140919,6.711375114,8.077238827,5.588581237,7.067845598,7.94350172,7.180600534,5.361130851,5.481577225,10.13928522,6.162550746,6.882934944,6.888673976,7.01431062,7.509063352,6.870755507,6.867835627,7.746243765,6.152827081,7.268072739,9.326827131
3,CAMPAGNE3-020415/4630_020415_04G.JPG,10,4,13.52770626,12.07657182,8.617226295,6.863342999,7.157412478,8.343128825,4.395612783,9.460457828,11.72429861,8.275478232,8.646055931,11.09989467,11.39170315,15.1989629,11.17743772,12.97237657,9.838185017,12.91452214,8.544132838,9.203521855,6.632575524,7.074334856,11.06243347,11.27333937,10.58181213,12.9433214,13.03451367,12.69671675,9.834063194,8.746498573,11.43200706,9.400686146,11.19858437,11.00664645,7.689522256,8.530592309,6.160866657,6.013257918,0,13.4165776,12.07343783,12.70185536,12.13462621,8.758867354,8.41688342,7.323898869,7.243323217,12.38065629,14.70748037,10.46865072,15.31978308,11.90023035,16.42046412,8.589955808,8.259916585,6.416824478,6.671193241,3.458811012,9.813744158,13.62499058,9.435825245,8.348810335,9.513158954,5.103799425,12.70707492,11.81955681,10.43202217,12.70366624,13.54184342,12.84974857,3.547156173,7.680665663,15.89146468,15.8193171,13.64742769,15.11937114,8.57258603,10.63562631,7.212114604,6.399181033,5.093488165,9.588306261,9.621445876,8.757972219,9.542714006,9.954428616,10.32862501,9.067599111,9.258240406,8.841729651,9.771081571,10.08152645,15.26793138,5.378330113,5.183248235,7.368731047,10.88281878,9.210926306,10.97021289,8.902133701,9.77554025,10.97801333,10.45423308,8.615253452,8.827135856,12.53760754,9.20683615,9.406499098,9.722494887,9.656831704,10.02225137,9.613582467,9.508523101,10.85606973,8.334143011,9.908461435,12.24409881
1,CAMPAGNE1-150414/12D.JPG,11,12,16.16622497,10.88658295,10.97365313,10.92182117,10.90480144,10.51983051,12.15406369,10.00247575,13.29085028,9.220924395,9.823461556,9.066887096,7.498438674,6.837265598,11.17100092,12.02863282,8.22476238,12.56936986,10.69178687,10.82651762,10.79566621,12.82707645,6.956912023,8.876329496,7.577832473,8.974028428,13.92694881,9.186779443,8.006672239,8.843218041,11.26137854,10.69469888,7.439050094,11.0179961,10.42284554,11.35345324,10.46787251,11.09139262,13.4165776,0,9.16923262,10.14305047,10.18664704,10.58503003,10.70945293,11.16168506,11.15623917,6.34179031,11.71120689,7.765342656,14.18109514,7.732656046,7.305081952,11.06878023,11.12328418,10.78341984,11.49705833,12.48379509,10.28122655,15.3285305,11.03331849,10.28350768,12.07507581,10.83248628,9.830864986,8.36163057,8.280594682,9.133442189,11.20813513,12.7917661,12.98021617,11.4179444,7.326110007,8.820824304,9.522107126,10.18099064,10.91641706,11.67034615,11.55169002,10.43415266,11.22849081,11.16539007,10.67282001,10.48188936,10.65765943,10.76637986,11.0690662,10.49224762,11.19174033,11.02489585,11.24057065,11.02970567,12.46746351,10.42499757,10.66887569,10.62981692,12.38111757,11.00652167,11.62519285,10.7941748,11.07522832,11.78743415,11.69615451,10.76514166,10.24818603,12.98066136,10.67684608,10.98444337,11.18395002,11.246244,11.50979991,10.70296005,10.66057081,11.62352315,11.59183689,11.19007059,12.13744089
1,CAMPAGNE1-150414/12G.JPG,11,12,13.06691352,8.269605059,10.40364571,9.793404367,10.27569252,9.597656693,11.18474908,8.29350727,9.883821025,7.73434936,7.929431733,8.029715108,5.974873976,11.9442706,8.73226989,11.80613833,7.348528787,8.749374889,10.31027851,9.540289818,9.75328713,11.77677253,6.707940484,6.697754583,6.610376435,11.29911226,10.46129837,8.644947968,7.371193809,7.897766568,11.06307888,9.521169116,8.184733125,9.372821375,10.40289689,10.44515622,10.20762734,10.05692373,12.07343783,9.16923262,0,8.609730652,6.458022276,10.25298986,9.587751804,10.64067744,9.677111936,9.868004473,9.791689945,6.953949143,10.77775211,8.191793275,12.22295004,10.75862576,10.32948027,9.825441769,10.71080496,11.16976692,9.924443315,11.17593789,10.77564479,9.443881362,10.92668166,9.817950491,11.13633866,9.580637969,8.735835294,5.77728421,10.72829574,11.00003639,11.93975619,10.74524943,9.345080049,9.833211707,8.068423792,9.005782016,10.37398709,10.87264821,9.632740769,9.170075985,9.92629195,11.11488388,10.00547259,10.83987128,9.845369843,10.59952992,10.33300846,10.53281113,9.706786968,10.68008187,10.40351978,10.75015983,13.18472322,9.197242279,9.558952528,10.56731438,11.21331719,10.83258198,10.30212272,10.85692376,10.43559997,10.75058086,10.36231349,10.07349991,9.097915763,11.64970687,9.496969458,10.65259748,10.18204086,11.10013609,10.43019649,9.271099129,9.957674177,11.18481942,9.861517791,9.972023053,11.54410638
1,CAMPAGNE1-150414/13D.JPG,12,13,10.97080918,9.161430003,11.78838149,11.05240455,11.59828918,11.39443747,12.3071933,9.496659232,8.889011327,8.831087964,7.352015195,6.750228417,8.856976508,11.80690191,7.84540805,10.29937054,8.070228266,7.209109648,11.37368414,11.64617414,11.31304914,12.22974755,8.024253519,8.272477813,6.781158157,12.1673726,7.088914269,8.785401329,7.667268599,8.92879126,12.16644804,11.63815417,7.868890101,9.693611672,11.3560557,11.98575211,11.43174778,11.50798238,12.70185536,10.14305047,8.609730652,0,5.967560647,11.31839378,11.42427873,11.78224778,11.12090928,10.59487225,7.109140906,8.275228945,11.54703538,7.844613524,12.58180941,12.02211527,11.77441003,10.5887359,11.80750222,12.02717505,10.01733314,10.13011948,12.29421404,11.2737528,12.47957939,11.1865638,11.10960964,10.18727894,10.00009257,5.623792978,10.33733077,11.49889855,12.90111934,11.94415199,9.495131768,12.17954713,6.14798058,8.585869023,11.6937661,12.38991019,11.85024861,10.78355905,11.02511642,12.10284769,11.78129004,11.30554239,11.73040096,11.63646696,12.16642638,11.48038313,12.12174008,11.68963674,12.2088495,11.51707009,14.96398105,10.78407708,10.7337268,11.45336897,13.21440148,11.72895781,12.52045538,11.63719755,11.9324562,12.48761158,12.44255905,11.41313738,10.78245306,14.25224381,11.43851115,12.04957643,12.24941229,12.65750739,12.24550123,11.47423757,11.78638438,12.76650125,12.07750956,11.92667443,13.1753851
1,CAMPAGNE1-150414/13G.JPG,12,13,11.76590494,6.982586271,10.80151375,10.19720678,10.98215411,10.41490694,11.08807619,9.232992585,7.887666565,7.856242611,7.363198542,6.983127469,8.303714011,11.62506152,7.569932665,11.58087652,8.102610808,7.177961173,11.15096168,10.899274,10.43054181,11.55618805,8.86475718,9.125237305,7.696061869,12.29064117,7.962959819,9.438934648,7.73246581,8.512159849,12.30227385,10.8390018,8.863801414,9.0651021,10.98169363,11.45624677,10.57089857,10.81873443,12.13462621,10.18664704,6.458022276,5.967560647,0,11.4492598,10.87112179,11.37609409,10.42576966,11.01814934,7.212883071,9.141224382,10.6275238,8.366614089,12.8780382,11.67873985,11.11310105,9.857742914,11.31849934,11.44042524,11.30381512,9.63948064,11.70826072,10.45281843,12.03786571,10.27602022,11.98304232,10.10870871,10.26341088,6.87247973,10.91842662,10.88789462,12.3411873,11.53710981,11.3995119,12.55179077,7.557158246,6.642922024,11.22206254,11.61921032,10.60173388,9.831122432,10.02938868,11.83001963,11.10587817,11.64707889,11.08852853,11.47583502,11.31919848,11.41358681,11.17349827,11.76686035,11.43913212,11.57316605,15.12125075,9.783666275,9.96716006,11.34204008,12.42078415,11.62100052,11.70853684,11.68246052,11.2160496,12.16423195,11.62663823,11.13612167,10.36840825,13.71398786,10.79683043,11.59890593,11.50392152,11.86968488,11.67886527,10.77378111,11.03355035,12.6043489,11.38286298,11.20870175,12.66742286
2,CAMPAGNE2-101114/1828_101114_05D.JPG,12,5,14.81418078,10.09715495,5.701712549,5.545038525,5.317351699,4.020258791,6.944049111,8.703911531,11.44994514,7.122090397,8.394502217,9.621694618,8.863647899,11.2135387,9.855464226,12.01791186,7.020800296,11.9235853,2.409508033,4.169806474,5.938113548,10.00345198,8.24130483,8.490273229,7.794614011,11.34235383,12.9189595,9.583414512,8.025639616,7.948425369,3.524861942,4.705015903,9.34116367,9.568766242,3.75346183,5.067382491,6.188396623,6.363868755,8.758867354,10.58503003,10.25298986,11.31839378,11.4492598,0,3.297010932,6.452695719,5.896340251,11.48010669,13.96932822,8.280922825,14.73798636,9.597395403,14.63377672,3.935393442,3.998483904,6.43180569,6.237006947,7.364469028,8.307679942,14.67986643,3.679326605,3.901268292,6.598084302,6.167701308,11.89665275,10.7664221,7.594671294,11.63609866,11.88197892,13.28438323,7.943779583,6.254718883,14.11461262,13.73294345,12.10979675,13.09243019,3.859754877,5.112146555,6.362638704,5.074468019,7.202229513,4.614544274,4.991020495,2.720996322,5.069545728,2.40896613,4.890636221,3.278407285,4.452843,3.511973506,5.417114666,2.235057987,8.301381326,5.360879849,6.209209704,2.997773367,6.714239004,2.291179052,6.038970835,3.837273549,5.625797611,6.85072393,5.972648827,4.510880962,4.579850478,8.149459038,4.939142082,4.836272032,5.539542002,4.469307165,5.519248044,5.1030252,4.822939173,5.515636676,6.171143833,4.718040076,6.593825177
2,CAMPAGNE2-101114/1828_101114_05G.JPG,12,5,15.05834461,10.44565503,6.037604641,5.440799456,5.587908408,3.71334073,6.722767546,8.578776182,10.84372466,6.898718617,7.830597188,9.27308851,8.444542786,11.57013205,9.850886602,12.93532205,6.523422874,11.48858561,3.692703187,2.792083529,5.62347913,9.567759525,7.821503128,8.133495043,7.596033071,10.78590026,12.0437581,9.361035854,7.532391034,7.688869839,5.823442374,3.743855448,9.889178335,9.404467851,4.129409623,3.825378306,6.491164045,6.367679455,8.41688342,10.70945293,9.587751804,11.42427873,10.87112179,3.297010932,0,6.510692112,5.363043569,11.0750427,14.40415663,7.52158148,14.17099543,9.421048323,14.32135374,3.904201316,2.561878646,6.217290646,6.392886046,6.976187891,8.806755218,13.97966074,4.432904174,3.421170464,7.082862423,6.042824798,11.90136958,10.11906726,8.57641116,11.65256723,12.25414467,12.70784615,7.562379662,6.434238369,14.35729664,13.52631825,12.68612407,12.9921599,4.484928824,5.204122564,5.937776819,4.819394687,6.835910898,5.634322549,3.963060314,4.974272525,4.050554396,4.649482574,4.047975473,5.172532892,2.827075759,4.654845854,4.555101466,4.805228056,9.157993643,5.477874099,6.130359432,4.926088937,5.767592934,4.439775849,5.264365538,5.397977009,4.804569127,7.336533008,4.953477596,5.325873044,3.6087949,7.644953893,4.262093611,5.462264643,4.944529839,5.162603736,5.166096352,4.32723433,5.262612304,6.333948267,5.413965593,5.026923797,6.126925678
3,CAMPAGNE3-020415/1828_020415_06D.JPG,12,6,13.66928016,10.04074161,5.696469245,3.950808879,2.444289153,4.436943107,4.456985289,8.038072767,10.82238195,6.22552172,7.581722254,9.95227882,9.803259444,12.88606831,9.368837743,12.89196482,7.775727212,11.56146659,5.417438982,6.233299943,2.700446827,8.593442151,8.97592957,9.699139441,8.365022437,11.72896557,11.81122631,10.93983031,7.848131331,7.266242393,8.624872837,6.141810673,9.49268339,9.536392484,4.988477466,5.923766038,5.076857847,3.205693684,7.323898869,11.16168506,10.64067744,11.78224778,11.37609409,6.452695719,6.510692112,0,2.617608086,10.69427739,14.16914462,8.322749876,13.80120531,10.54851842,15.1312003,5.790346367,6.494565407,4.449486732,2.486588266,4.676383812,8.156043686,12.95790471,6.969245706,5.253907445,5.238412734,3.713628042,11.06533733,10.08054897,8.076002606,11.60968175,11.80164691,12.31676411,5.23437357,1.902705155,14.29420788,14.3710706,12.02854355,13.52205487,4.643677397,8.684169906,5.016013829,3.789705177,5.403548058,6.777509725,6.78018454,6.839920019,6.85802492,7.297467921,7.747254156,5.600705437,6.972069585,6.374495943,6.913983839,7.586901814,12.47192407,3.791417468,3.837677255,4.789187328,8.802721764,6.831130853,8.037944241,5.299161015,7.15559775,6.454288795,7.290034882,4.047467368,4.545839178,8.989556938,5.559250813,6.276800054,6.940542486,7.120968223,7.138212443,5.754307907,6.066806441,7.906251474,5.013589674,7.190906461,9.952630732
